Id,country,region,city,postalCode,latitude,longitude,metroCode,areaCode
558,IN,11,Chini,,31.5333,78.25,,
559,IN,19,Kormangala,,12.9333,77.6167,,
560,IN,3,Raha,,26.2333,92.5167,,
561,IN,36,Raya,,27.5667,77.7833,,
562,IN,9,Sihor,,21.7,71.9667,,
563,IN,23,Bhasin,,31.65,74.5,,
564,IN,25,Nungambakkam,,13.0606,80.2344,,
565,IN,24,Mangal,,25.3775,75.5569,,
566,IN,21,Deogan,,20.55,83.4167,,
567,IN,25,Palani,,10.4667,77.5333,,
568,IN,39,Kalsi,,29.9597,78.5778,,
569,IN,16,Prakasha,,21.5167,74.3667,,
570,IN,13,Malappuram,,11.0667,76.0667,,
571,IN,39,Rameshwar,,29.5333,80.1167,,
572,IN,25,Nagapattinam,,10.7667,79.8333,,
573,IN,23,Sirhind,,30.6456,76.3825,,
574,IN,24,Bassi,,26.6,74.5833,,
575,IN,24,Kapasi,,24.9,76.9333,,
576,IN,25,Kanchipuram,,12.8333,79.7167,,
577,IN,25,Chetpet,,13.07,80.2408,,
578,IN,2,Patamatalanka,,16.4833,80.65,,
579,IN,36,Muzaffarnagar,,29.4667,77.6833,,
580,IN,21,Puri,,19.8,85.85,,
581,IN,2,Chirala,,15.8167,80.35,,
582,IN,16,Belapur,,19.5667,74.65,,
583,IN,39,Rohni,,29.8478,78.6358,,
584,IN,24,Nagaur,,27.2,73.7333,,
585,IN,18,Smit,,25.5,91.9,,
586,IN,2,Gudlavalleru,,16.35,81.05,,
587,IN,28,Patra,,22.2158,88.2161,,
588,IN,16,Pimple,,18.3,74.0333,,
589,IN,2,Waltair,,17.7167,83.3333,,
590,IN,39,Naini,,29.9767,78.6472,,
591,IN,19,Maddur,,12.6,77.0667,,
592,IN,36,Jagat,,27.9833,79.25,,
593,IN,16,Rajaram,,19.2667,80.15,,
594,IN,36,Hapur,,28.7167,77.7833,,
595,IN,28,Asansol,,23.6833,86.9833,,
596,IN,33,Valpoi,,15.5333,74.1333,,
597,IN,12,Gold,,33.5889,74.1444,,
598,IN,25,Wellington,,11.3667,76.8,,
599,IN,13,Kozhikode,,11.25,75.7667,,
600,IN,21,Jharsuguda,,21.85,84.0333,,
601,IN,28,Chandipur,,22.0478,88.2903,,
602,IN,16,Palli,,19.3667,80.5333,,
603,IN,23,Jagraon,,30.7833,75.4833,,
604,IN,9,Vadodra,,20.8161,70.5231,,
605,IN,28,Bolpur,,23.6667,87.7167,,
606,IN,17,Thanga,,24.5,93.8333,,
607,IN,11,Chari,,32.2167,76.25,,
608,IN,19,Haliyal,,15.3333,74.7667,,
609,IN,19,Nanjangud,,12.1197,76.6828,,
610,IN,2,Kakinada,,16.9333,82.2167,,
611,IN,12,Sail,,33.2111,74.4222,,
612,IN,28,Japur,,22.1811,88.8536,,
613,IN,19,Hunsur,,12.3075,76.2878,,
614,IN,25,Mangalam,,9.7667,78.6667,,
615,IN,19,Nandi,,13.3847,77.6933,,
616,IN,24,Patwa,,26.1389,73.8289,,
617,IN,25,Avanashi,,11.2,77.2833,,
618,IN,2,Gollapudi,,16.5333,80.5667,,
619,IN,34,Panwar,,25.4,84.6167,,
620,IN,24,Banswara,,23.55,74.45,,
621,IN,9,Amod,,21.9833,72.9,,
622,IN,24,Deopura,,25.4331,75.6506,,
623,IN,24,Nagraj,,26.4667,70.9,,
624,IN,2,Rangampet,,17.9469,78.1164,,
625,IN,33,Chander,,15.2833,74.0333,,
626,IN,12,Ranjan,,32.8833,74.7917,,
627,IN,3,Pandu,,26.1692,91.675,,
628,IN,12,Samar,,34.5125,76.2,,
629,IN,36,Gaur,,25.3,82.7833,,
630,IN,34,Bikram,,25.45,84.8667,,
631,IN,36,Jani,,28.9667,77.5667,,
632,IN,16,Boisar,,19.8,72.75,,
633,IN,16,Vengurla,,15.8667,73.6333,,
634,IN,16,Panhala,,16.8167,74.1167,,
635,IN,25,Cheyyar,,12.6667,79.55,,
636,IN,16,Pandharpur,,17.6667,75.3333,,
637,IN,2,Yellandu,,17.6,80.3333,,
638,IN,2,Patancheru,,17.5314,78.265,,
639,IN,10,Hissar,,29.1667,75.7167,,
640,IN,38,Badia,,22.4833,86.4667,,
641,IN,36,Narora,,27.5,78.4333,,
642,IN,35,Betul,,21.8561,77.9275,,
643,IN,2,Narsapur,,17.7358,78.2817,,
644,IN,19,Bettadpur,,12.4733,76.1025,,
645,IN,24,Kolayat,,27.8333,72.95,,
646,IN,35,Hoshangabad,,22.75,77.7167,,
647,IN,24,Sirohi,,24.8833,72.8667,,
648,IN,21,Ganjam,,19.3167,84.7833,,
649,IN,24,Balan,,27.7667,71.4167,,
650,IN,36,Koil,,27.8833,78.0833,,
651,IN,16,Khed,,17.7167,73.3833,,
652,IN,10,Kaithal,,29.8,76.3833,,
653,IN,10,Indraprastha,,28.4833,77.3,,
654,IN,37,Drug,,21.1833,81.2833,,
655,IN,24,Sena,,25.15,72.6833,,
656,IN,25,Ennore,,13.2475,80.3253,,
657,IN,10,Gokal,,28.495,76.1122,,
658,IN,2,Priya,,18.4333,84.15,,
659,IN,21,Paradeep,,20.3167,86.6167,,
660,IN,28,Hooghly,,22.8956,88.4025,,
661,IN,24,Wazirpur,,26.5667,76.8833,,
662,IN,2,West Godavari,,16.7,81.1,,
663,IN,33,Nuvem,,15.3167,73.9167,,
664,IN,25,Alangulam,,8.8667,77.5,,
665,IN,2,Bhogapuram,,18.0667,83.5,,
666,IN,28,Jalpaiguri,,26.5167,88.7333,,
667,IN,39,Mall,,29.97,78.5606,,
668,IN,16,Vasai,,19.35,72.8,,
669,IN,2,Uppal,,15.9667,77.6667,,
670,IN,9,Mundra,,22.85,69.7333,,
671,IN,28,Jhargram,,22.45,86.9833,,
672,IN,25,Puliyur,,10.6333,78.8333,,
673,IN,22,Puducherry,,11.93,79.83,,
674,IN,21,Bhubaneshwar,,20.2333,85.8333,,
675,IN,16,Khalapur,,18.8167,73.2667,,
676,IN,16,Murbad,,19.25,73.4,,
677,IN,36,Renukoot,,24.2,83.0333,,
678,IN,39,Bangla,,29.8261,78.5667,,
679,IN,35,Nagda,,23.45,75.4167,,
680,IN,19,Harihar,,14.5167,75.8,,
681,IN,16,Mumbai,,18.975,72.8258,,
682,IN,28,Tamluk,,22.3,87.9167,,
683,IN,19,Maisuru,,12.3072,76.6497,,
684,IN,25,Rasipuram,,11.4667,78.1667,,
685,IN,36,Lakhnau,,26.85,80.9167,,
686,IN,9,Ahmadabad,,23.0333,72.6167,,
687,IN,23,Khamanon,,30.8186,76.3508,,
688,IN,16,Lonavale,,18.75,73.4167,,
689,IN,16,Karjat,,18.9167,73.3333,,
690,IN,35,Basoda,,23.6,78.1833,,
691,IN,36,Niwari,,28.8833,77.5333,,
692,IN,23,Rahon,,31.05,76.1167,,
693,IN,25,Velluru,,12.9333,79.1333,,
694,IN,13,Tirur,,10.9,75.9167,,
695,IN,19,Shrirangapattana,,12.4136,76.7042,,
696,IN,16,Pimpri,,18.6167,73.8,,
697,IN,28,Dum Dum,,22.6222,88.4169,,
698,IN,16,Badlapur,,19.15,73.2667,,
699,IN,16,Pen,,18.75,73.0833,,
700,IN,16,Vadgaon,,18.7333,73.65,,
701,IN,16,Trimbak,,19.9333,73.55,,
702,IN,36,Vrindavan,,27.5833,77.7,,
703,IN,16,Matheran,,18.9833,73.2667,,
704,IN,16,Deolali,,19.95,73.8333,,
705,IN,16,Ghoti,,19.7167,73.6333,,
706,IN,10,Palwal,,28.15,77.3333,,
707,IN,28,Srirampur,,22.9489,88.0189,,
708,IN,28,Begampur,,22.7417,88.2433,,
709,IN,36,Sardhana,,29.15,77.6167,,
710,IN,10,Samalkha,,29.2333,77.0167,,
711,IN,9,Nadiad,,22.7,72.8667,,
712,IN,9,Naroda,,23.0833,72.6667,,
713,IN,16,Shahapur,,19.45,73.3333,,
714,IN,33,Sancoale,,15.3667,73.9,,
715,IN,36,Azamgarh,,26.06,83.1861,,
716,IN,10,Punahana,,27.8667,77.2,,
717,IN,10,Sonipat,,28.9833,77.0167,,
718,IN,10,Hasanpur,,27.9667,77.5,,
719,IN,16,Nagothana,,18.5333,73.1333,,
720,IN,16,Vashi,,18.75,73.0333,,
721,IN,13,Kodungallur,,10.2222,76.1992,,
722,IN,2,Ramachandrapuram,,16.85,82.0167,,
723,IN,13,Beypur,,11.1833,75.8167,,
724,IN,39,Haridwar,,29.9667,78.1667,,
725,IN,12,Nawanshahr,,32.6079,74.7293,,
726,IN,16,Mangrul Pir,,20.3167,77.35,,
727,IN,16,Kalamnuri,,19.6667,77.3333,,
728,IN,9,Patan,,23.8333,72.1167,,
729,IN,24,Jhunjhunun,,28.1307,75.4014,,
730,IN,20,Kohima,,25.6667,94.1167,,
731,IN,25,Singanallur,,11,77.0167,,
732,IN,28,Barddhaman,,23.2406,87.8694,,
733,IN,25,Mamallapuram,,12.6264,80.1722,,
734,IN,25,Tambaram,,12.9272,80.1106,,
735,IN,25,Nerkunram,,13.0619,80.2094,,
736,IN,25,Karumbakkam,,12.6992,80.0933,,
737,IN,25,Alandur,,13.0025,80.2061,,
738,IN,25,Singaperumalkoil,,12.7611,80.01,,
739,IN,25,Chettipalaiyam,,10.9,77.0667,,
740,IN,25,Irugur,,11.0167,77.0667,,
741,IN,25,Mulanur,,10.7667,77.7167,,
742,IN,25,Sulur,,11.0333,77.1333,,
743,IN,25,Kiranur,,10.5667,78.7833,,
744,IN,25,Tiruppur,,11.1,77.35,,
745,IN,25,Kangayam,,11,77.5667,,
746,IN,25,Periyapatti,,10.75,77.2667,,
747,IN,25,Periyanayakkanpalaiyam,,11.15,76.9333,,
748,IN,25,Madukkarai,,10.9,76.9667,,
749,IN,25,Annur,,11.2333,77.1333,,
750,IN,25,Dharapuram,,10.7333,77.5167,,
751,IN,19,Sringeri,,13.4167,75.25,,
752,IN,19,Mangaluru,,12.8639,74.8353,,
753,IN,19,Bhadravati,,13.8667,75.7167,,
754,IN,19,Karkal,,13.2,74.9833,,
755,IN,19,Yellapur,,14.9667,74.7167,,
756,IN,19,Puttur,,12.7667,75.2167,,
757,IN,19,Mudbidri,,13.0833,74.9833,,
758,IN,19,Tirthahalli,,13.7,75.2333,,
759,IN,19,Shimoga,,13.9222,75.5736,,
760,IN,13,Perumpavur,,10.1333,76.4833,,
761,IN,13,Guruvayur,,10.6,76.05,,
762,IN,13,Mavelikara,,9.2667,76.55,,
763,IN,13,Feroke,,11.1833,75.85,,
764,IN,13,Elur,,10.0667,76.2833,,
765,IN,13,Ponnani,,10.7667,75.9,,
766,IN,13,Paravur,,8.7833,76.7,,
767,IN,13,Irinjalakuda,,10.3333,76.2333,,
768,IN,13,Chavakkad,,10.5333,76.05,,
769,IN,13,Shoranur,,10.7667,76.2833,,
770,IN,13,Arukutti,,9.8667,76.35,,
771,IN,13,Alappuzha,,9.4942,76.3275,,
772,IN,25,Kallidaikurichchi,,8.6667,77.4833,,
773,IN,13,Angamali,,10.2,76.4,,
774,IN,13,Vaikam,,9.7667,76.4,,
775,IN,13,Adur,,9.1667,76.7333,,
776,IN,2,Jangaon,,17.5975,78.8761,,
777,IN,2,Mandapeta,,16.8667,81.9333,,
778,IN,2,Rajamahendri,,16.9833,81.7833,,
779,IN,2,Tadepallegudem,,16.8333,81.5,,
780,IN,21,Raurkela,,22.2,84.8833,,
781,IN,28,Rangpo,,27.1833,88.5333,,
782,IN,28,Haora,,22.5892,88.3103,,
783,IN,28,Barasat,,22.6842,88.4411,,
784,IN,28,Baranagar,,22.6433,88.3653,,
785,IN,28,Tarakeswar,,22.885,88.0172,,
786,IN,28,Bankra,,22.6275,88.2981,,
787,IN,20,Wokha,,26.1,94.2667,,
788,IN,18,Nongpoh,,25.9,91.8833,,
789,IN,34,Jahanabad,,25.2167,84.9833,,
790,IN,34,Lalganj,,25.8667,85.1833,,
791,IN,28,Muri,,23.3667,85.8667,,
792,IN,38,Bundu,,23.1833,85.5833,,
793,IN,7,Nangloi Jat,,28.6833,77.0667,,
794,IN,10,Bahadurgarh,,28.6833,76.9167,,
795,IN,36,Bhadohi,,25.4167,82.5667,,
796,IN,36,Handia,,25.3833,82.1833,,
797,IN,36,Gyanpur,,25.35,82.4667,,
798,IN,36,Baragaon,,25.4333,82.8167,,
799,IN,39,Dehra Dun,,30.3167,78.0333,,
800,IN,36,Unnao,,26.5333,80.5,,
801,IN,36,Auras,,26.9167,80.5167,,
802,IN,39,Rishikesh,,30.1167,78.3167,,
803,IN,23,Jandiala,,31.1667,75.6167,,
804,IN,23,Batala,,31.8186,75.2028,,
805,IN,23,Shahkot,,31.0775,75.3372,,
806,IN,23,Nakodar,,31.1258,75.4733,,
807,IN,12,Udhampur,,32.9333,75.1333,,
808,IN,23,Banga,,31.1869,75.9922,,
809,IN,23,Rupnagar,,30.9664,76.5331,,
810,IN,23,Nurmahal,,31.0964,75.5967,,
811,IN,23,Dhilwan,,31.5169,75.35,,
812,IN,23,Nabha,,30.3747,76.1486,,
813,IN,11,Bilaspur,,31.3333,76.75,,
814,IN,10,Shahabad,,30.1681,76.8715,,
815,IN,10,Thanesar,,29.9833,76.8167,,
816,IN,10,Narayangarh,,30.2392,76.9329,,
817,IN,16,Ichalkaranji,,16.7,74.4667,,
818,IN,16,Jaysingpur,,16.8,74.5667,,
819,IN,16,Kalmeshwar,,21.2333,78.9,,
820,IN,35,Depalpur,,22.85,75.55,,
821,IN,35,Sanwer,,22.9833,75.8333,,
822,IN,35,Piploda,,23.35,75.4333,,
823,IN,35,Sehore,,23.2,77.0833,,
824,IN,24,Ringas,,27.35,75.5667,,
825,IN,24,Chomun,,27.1667,75.7167,,
826,IN,24,Sri Madhopur,,27.4667,75.6,,
827,IN,9,Khambhat,,22.3,72.6167,,
828,IN,9,Mahemdavad,,22.8333,72.7667,,
829,IN,9,Dholka,,22.7167,72.4667,,
830,IN,9,Chaklasi,,22.65,72.9333,,
831,IN,9,Kalol,,23.25,72.4833,,
832,IN,9,Kheda,,22.75,72.6833,,
833,IN,9,Sojitra,,22.55,72.7167,,
834,IN,9,Utran,,21.2333,72.8667,,
835,IN,9,Petlad,,22.4667,72.8,,
836,IN,9,Bilimora,,20.75,72.95,,
837,IN,9,Bardoli,,21.1167,73.1167,,
838,IN,9,Valsad,,20.6333,72.9333,,
839,IN,9,Olpad,,21.3333,72.75,,
840,IN,9,Kosamba,,21.4833,72.95,,
841,IN,9,Dhrol,,22.5667,70.4167,,
842,IN,25,Cheyur,,12.3481,80.0047,,
843,IN,25,Sivagiri,,11.1167,77.8,,
844,IN,25,Tiruchchirappalli,,10.805,78.6856,,
845,IN,25,Coonoor,,11.35,76.8167,,
846,IN,37,Durg,,21.1833,81.2833,,
847,IN,37,Kumhari,,21.2667,81.5167,,
848,IN,36,Bareli,,28.35,79.4167,,
849,IN,36,Mirganj,,28.55,79.2,,
850,IN,10,Fatehabad,,29.5167,75.45,,
851,IN,39,Sultanpur,,29.75,78.1167,,
852,IN,23,Dinanagar,,32.15,75.4667,,
853,IN,36,Khalilabad,,26.775,83.0736,,
854,IN,36,Gonda,,27.1333,81.9333,,
855,IN,34,Muzaffarpur,,26.1167,85.4,,
856,IN,38,Dhanbad,,23.8,86.45,,
857,IN,24,Beawar,,26.1,74.3167,,
858,IN,24,Ajmer,,26.45,74.6333,,
859,IN,24,Churu,,28.3,74.95,,
860,IN,35,Murwara,,23.85,80.4,,
861,IN,9,Navsari,,20.85,72.9167,,
862,IN,16,Ambarnath,,19.2,73.1667,,
863,IN,33,Taleigao,,15.4667,73.8,,
864,IN,33,Ponda,,15.4,74.0167,,
865,IN,33,Saligao,,15.55,73.7667,,
866,IN,16,Virar,,19.4667,72.8,,
867,IN,16,Sangamner,,19.5667,74.2167,,
868,IN,16,Sholapur,,17.6833,75.9167,,
869,IN,16,Budhgaon,,16.9,74.6,,
870,IN,16,Karanja,,20.4833,77.4833,,
871,IN,19,Mulki,,13.1,74.8,,
872,IN,19,Karwar,,14.8136,74.1297,,
873,IN,19,Ankola,,14.6667,74.3,,
874,IN,19,Bidar,,17.9,77.55,,
875,IN,2,Vetapalem,,15.7833,80.3167,,
876,IN,25,Villupuram,,11.9333,79.4833,,
877,IN,25,Lalgudi,,10.8667,78.8333,,
878,IN,25,Marandahalli,,12.4,78,,
879,IN,25,Dharmapuri,,12.1333,78.1667,,
880,IN,13,Changanacheri,,9.4667,76.55,,
881,IN,13,Nilambur,,11.2833,76.25,,
882,IN,13,Mahe,,11.7,75.5333,,
883,IN,2,Srikakulam,,18.3,83.9,,
884,IN,13,Kunnamkulam,,10.65,76.0833,,
885,IN,13,Shertallai,,9.7,76.3333,,
886,IN,33,Goa Velha,,15.4333,73.8667,,
887,IN,25,Selam,,11.65,78.1667,,
888,IN,33,Itanagar,,27.1,93.6167,,
889,IN,10,Pinjaur,,30.7972,76.9172,,
890,IN,37,Korba,,22.35,82.6833,,
891,IN,16,Karad,,17.2833,74.2,,
892,IN,24,Ganganagar,,29.9167,73.8833,,
893,IN,28,Ramjibanpur,,22.8333,87.6167,,
894,IN,28,Shiliguri,,26.7161,88.4236,,
895,IN,3,Tinsukia,,27.5,95.3667,,
896,IN,3,Nazira,,26.9167,94.7333,,
897,IN,3,Dibrugarh,,27.4817,94.9028,,
898,IN,31,Aizawl,,23.7244,92.7175,,
899,IN,11,Chamba,,32.5667,76.1333,,
900,IN,23,Dhuri,,30.3667,75.8667,,
901,IN,13,Talipparamba,,12.05,75.35,,
902,IN,13,Pappinisseri,,11.95,75.35,,
903,IN,2,Nuzvid,,16.7833,80.85,,
904,IN,25,Musiri,,10.9333,78.45,,
905,IN,25,Korampallam,,8.7667,78.1,,
906,IN,25,Namakkal,,11.2333,78.1667,,
907,IN,19,Chintamani,,13.4,78.0667,,
908,IN,19,Indi,,17.1667,75.9667,,
909,IN,19,Hoskote,,13.0669,77.7983,,
910,IN,21,Cuttack,,20.5,85.8333,,
911,IN,21,Bargarh,,21.3333,83.6167,,
912,IN,25,Pennagaram,,12.1333,77.9,,
913,IN,9,Dhank,,21.7667,70.1333,,
914,IN,2,Poladpur,,17.9833,83.4667,,
915,IN,13,Mannarakkat,,10.9833,76.4667,,
916,IN,9,Anjar,,23.1333,70.0167,,
917,IN,23,Samrala,,30.8367,76.1897,,
918,IN,23,Garhshankar,,31.2167,76.1333,,
919,IN,23,Nawashahr,,31.1167,76.1333,,
920,IN,36,Muradnagar,,28.7833,77.5,,
921,IN,36,Tikri,,29.2333,77.35,,
922,IN,25,Kayattar,,8.95,77.8,,
923,IN,19,Channapatna,,12.65,77.2167,,
924,IN,35,Satna,,24.5833,80.8333,,
925,IN,9,Jetpur,,21.7333,70.6167,,
926,IN,33,Chicalim,,15.4,73.8333,,
927,IN,2,Kavali,,14.9167,79.9833,,
928,IN,2,Mangalagiri,,16.4333,80.55,,
929,IN,3,Dimapur,,25.9,93.7333,,
930,IN,36,Gorakhpur,,26.755,83.3739,,
931,IN,23,Phillaur,,31.0292,75.7842,,
932,IN,23,Maler Kotla,,30.5167,75.8833,,
933,IN,23,Malaut,,30.2167,74.4833,,
934,IN,37,Mahasamund,,21.1,82.1,,
935,IN,33,Mormugao,,15.4,73.8,,
936,IN,25,Marakkanam,,12.2,79.95,,
937,IN,36,Chhaprauli,,29.2167,77.1833,,
938,IN,13,Varkkallai,,8.7333,76.7167,,
939,IN,21,Pipili,,20.1167,85.8333,,
940,IN,13,Attingal,,8.6833,76.8333,,
941,IN,23,Dera Bassi,,30.5888,76.8456,,
942,IN,28,Bali Chak,,22.3667,87.55,,
943,IN,23,Badhni Kalan,,30.6833,75.2833,,
944,IN,16,Shirwal,,18.1333,73.9833,,
945,IN,2,Kuppam,,12.75,78.3667,,
946,IN,16,Ghatkopar,,19.0833,72.9,,
947,IN,25,Kalpakkam,,12.5667,80.1667,,
948,IN,10,Farrukhnagar,,28.45,76.8167,,
949,IN,25,Mallur,,11.55,78.1333,,
950,IN,28,Darjiling,,27.0333,88.2667,,
951,IN,11,Solon,,30.9167,77.1167,,
952,IN,10,Julana,,29.1333,76.4167,,
953,IN,9,Adalaj,,23.1667,72.5833,,
954,IN,33,Caranzalem,,15.45,73.8,,
955,IN,13,Muvattupula,,9.9667,76.5833,,
956,IN,25,Manapparai,,10.6,78.4167,,
957,IN,33,Cuncolim,,15.1667,73.9833,,
958,IN,23,Machhiwara,,30.9147,76.1983,,
959,IN,24,Naraina,,26.7833,75.2,,
960,IN,9,Sinor,,21.9167,73.3333,,
961,IN,2,Tuni,,17.35,82.55,,
962,IN,2,Vadlapudi,,14.3167,79.8,,
963,IN,9,Damnagar,,21.7,71.5167,,
964,IN,25,Tiruchengodu,,11.3833,77.9333,,
965,IN,32,Daman,,20.4167,72.85,,
966,IN,9,Pardi,,20.5167,72.95,,
967,IN,28,Chandannagar,,22.8692,88.3772,,
968,IN,10,Nuh,,28.1167,77.0167,,
969,IN,19,Shahabad,,17.1333,76.9333,,
970,IN,10,Dhingar Majra,,29.5231,76.9981,,
971,IN,25,Kumbakonam,,10.9667,79.3833,,
972,IN,33,Anjuna,,15.5833,73.7333,,
973,IN,9,Modasa,,23.4667,73.3,,
974,IN,36,Kairana,,29.4,77.2,,
975,IN,10,Aurangabad,,28.0333,77.3333,,
976,IN,24,Khor,,27.9833,76.25,,
977,IN,33,Vainguinim,,15.5667,73.8833,,
978,IN,16,Bhusawal,,21.05,75.7667,,
979,IN,3,Sibsagar,,26.9833,94.6333,,
980,IN,16,Adas,,18.7667,76.2333,,
981,IN,24,Devli,,25.75,75.3833,,
982,IN,36,Lalitpur,,24.6833,78.4167,,
983,IN,24,Namana,,25.3111,75.6164,,
984,IN,25,Vadamadurai,,10.4667,78.0833,,
985,IN,16,Talegaon Dabhade,,18.7167,73.6833,,
986,IN,28,Ramnagar,,22.7778,88.2464,,
987,IN,2,Amudalavalasa,,18.4167,83.9,,
988,IN,2,Peddapuram,,17.0833,82.1333,,
989,IN,23,Kurali,,30.8331,76.5733,,
990,IN,16,Partur,,19.6,76.2167,,
991,IN,28,Navadwip,,23.4167,88.3667,,
992,IN,38,Pathardih,,23.6667,86.4333,,
993,IN,25,Walajabad,,12.7667,79.7833,,
994,IN,25,Vijayapuri,,11.2333,77.5,,
995,IN,25,Kalugumalai,,9.15,77.7167,,
996,IN,25,Kovilpatti,,9.1667,77.8667,,
997,IN,25,Dhali,,10.5,77.1667,,
998,IN,19,Mudigere,,13.1333,75.6333,,
999,IN,19,Someshwar,,13.5,75.0667,,
1000,IN,13,Nedumangad,,8.6,77,,
1001,IN,2,Gudivada,,16.45,80.9833,,
1002,IN,2,Yellamanchili,,17.55,82.8667,,
1003,IN,2,Bhimavaram,,16.5333,81.5333,,
1004,IN,2,Singarayakonda,,15.25,80.0333,,
1005,IN,21,Banapur,,19.7833,85.1833,,
1006,IN,21,Keonjhar,,21.6333,85.5833,,
1007,IN,38,Ramgarh,,23.6333,85.5167,,
1008,IN,36,Pilkhuwa,,28.7167,77.65,,
1009,IN,12,Hiranagar,,32.45,75.2667,,
1010,IN,12,Banihal,,33.4167,75.2,,
1011,IN,23,Alawalpur,,31.4328,75.6508,,
1012,IN,23,Anandpur Sahib,,31.25,76.5,,
1013,IN,23,Rampura,,30.25,75.2333,,
1014,IN,23,Amloh,,30.6084,76.2319,,
1015,IN,16,Bhor,,18.1667,73.85,,
1016,IN,16,Arvi,,20.9833,78.2333,,
1017,IN,9,Anklesvar,,21.6,73,,
1018,IN,9,Borsad,,22.4167,72.9,,
1019,IN,9,Mahudha,,22.8167,72.9333,,
1020,IN,9,Umreth,,22.7,73.1167,,
1021,IN,25,Mohanur,,11.0833,78.1667,,
1022,IN,25,Nambiyur,,11.3667,77.3333,,
1023,IN,36,Khekra,,28.8667,77.2833,,
1024,IN,39,Champawat,,29.3333,80.1,,
1025,IN,12,Shupiyan,,33.7167,74.8333,,
1026,IN,23,Barnala,,30.3833,75.55,,
1027,IN,16,Ahmadnagar,,19.0833,74.7333,,
1028,IN,25,Nellikkuppam,,11.7667,79.6833,,
1029,IN,13,Kadakkal,,8.8333,76.9167,,
1030,IN,25,Palladam,,10.9833,77.3,,
1031,IN,13,Koyilandi,,11.4333,75.7,,
1032,IN,19,Sidlaghatta,,13.3881,77.8628,,
1033,IN,28,Kansat,,24.7333,88.1667,,
1034,IN,26,Dharmanagar,,24.3667,92.1667,,
1035,IN,31,Mamit,,23.9333,92.4833,,
1036,IN,25,Walajapet,,12.9333,79.3833,,
1037,IN,21,Baleshwar,,21.4942,86.9317,,
1038,IN,2,Vuyyuru,,16.3667,80.85,,
1039,IN,10,Pehowa,,29.9833,76.5833,,
1040,IN,24,Govindgarh,,27.5,76.9833,,
1041,IN,7,Bawana,,28.8,77.0333,,
1042,IN,25,Mettur,,11.8,77.8,,
1043,IN,19,Yelandur,,12.0667,77.0333,,
1044,IN,25,Nilakkottai,,10.1667,77.8667,,
1045,IN,19,Nagamangala,,12.8156,76.7575,,
1046,IN,25,Abiramam,,9.4667,78.45,,
1047,IN,25,Tiruvottiyur,,13.1578,80.3042,,
1048,IN,19,Malur,,13.0075,77.9378,,
1049,IN,28,Khardaha,,22.7186,88.3781,,
1050,IN,23,Tarn Taran,,31.45,74.9253,,
1051,IN,9,Mahesana,,23.6,72.4,,
1052,IN,25,Kodumudi,,11.0833,77.8833,,
1053,IN,24,Kumher,,27.3167,77.3667,,
1054,IN,13,Chalakudi,,10.3,76.35,,
1055,IN,16,Vikhroli,,19.1,72.9167,,
1056,IN,36,Baldeo,,27.4167,77.8167,,
1057,IN,13,Manjeshwar,,12.7,74.8833,,
1058,IN,9,Parnera,,20.55,72.95,,
1059,IN,28,Kamarhati,,22.6711,88.3747,,
1060,IN,37,Raigarh,,21.9,83.4,,
1061,IN,25,Papparapatti,,12.2167,78.0667,,
1062,IN,28,Sultanganj,,22.35,88.2156,,
1063,IN,21,Samal,,21.0833,85.15,,
1064,IN,24,Gotan,,26.6536,73.7383,,
1065,IN,10,Kanwali,,28.3167,76.4167,,
1066,IN,16,Chakan,,18.75,73.85,,
1067,IN,2,Kadapa,,14.4667,78.8167,,
1068,IN,16,Kalamb,,19.05,73.95,,
1069,IN,16,Sirur,,18.8333,74.3833,,
1070,IN,33,Cortalim,,15.3833,73.8833,,
1071,IN,2,Tenali,,16.25,80.5833,,
1072,IN,19,Kundapur,,13.6333,74.7,,
1073,IN,16,Bombay Santa Cruz,,19.0833,72.8333,,
1074,IN,2,Kovur,,14.4833,79.9833,,
1075,IN,2,Pakala,,13.4667,79.1167,,
1076,IN,37,Kawardha,,22.0167,81.25,,
1077,IN,2,Kandur,,13.55,78.7667,,
1078,IN,10,Mustafabad,,30.2,77.15,,
1079,IN,9,Gondal,,21.9667,70.8,,
1080,IN,24,Nim Ka Thana,,27.7333,75.8,,
1081,IN,25,Tattayyangarpettai,,11.1333,78.45,,
1082,IN,25,Uttukkuli,,11.1667,77.4333,,
1083,IN,19,Bail Hongal,,15.8167,74.8667,,
1084,IN,19,Ranibennur,,14.6167,75.6167,,
1085,IN,2,Gannavaram,,16.5333,80.8,,
1086,IN,2,Nidadavole,,16.9167,81.6667,,
1087,IN,2,Machilipatnam,,16.1667,81.1333,,
1088,IN,2,Tanuku,,16.75,81.7,,
1089,IN,28,Mahiari,,22.5922,88.2378,,
1090,IN,28,Krishnapur,,22.6703,88.2694,,
1091,IN,34,Maner,,25.65,84.8833,,
1092,IN,39,Doiwala,,30.1833,78.1167,,
1093,IN,36,Malihabad,,26.9167,80.7167,,
1094,IN,23,Kartarpur,,31.44,75.4997,,
1095,IN,10,Munak,,29.5167,76.85,,
1096,IN,16,Jejuri,,18.2833,74.1667,,
1097,IN,16,Akot,,21.0964,77.0586,,
1098,IN,24,Khandela,,27.6,75.5,,
1099,IN,25,Peraiyur,,9.7167,77.8,,
